Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Visit_ID
1,0,0,0,23,440.5833333,0.025,0.036666667,0,0,Dec,1,1,8,2,Returning_Visitor,TRUE,FALSE,10976
0,0,0,0,3,19.25,0,0.066666667,0,0,Nov,1,1,8,2,Returning_Visitor,TRUE,FALSE,10977
8,974,0,0,32,1003.416667,0.005263158,0.010526316,16.61144026,0,Dec,2,10,7,2,New_Visitor,TRUE,TRUE,10978
9,185.75,0,0,40,2128.416667,0.004761905,0.019047619,0,0,Nov,2,2,3,3,Returning_Visitor,TRUE,FALSE,10979
0,0,6,129.125,47,1117.642857,0.00754717,0.019339623,0,0,Dec,1,1,1,2,Returning_Visitor,FALSE,FALSE,10980
0,0,0,0,50,1241.75,0,0.008163265,47.83758971,0,Nov,2,10,1,2,New_Visitor,FALSE,TRUE,10981
0,0,0,0,3,423.5,0.095454545,0.121153846,0,0,Dec,3,2,1,1,Returning_Visitor,FALSE,FALSE,10982
5,265.2916667,4,191.75,29,991.8270202,0.008823529,0.008921569,0,0,Nov,3,2,7,6,Returning_Visitor,TRUE,FALSE,10983
0,0,0,0,51,2786.916667,0.003921569,0.011764706,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,FALSE,10984
1,54.5,2,132.5,14,516.5,0.017647059,0.043137255,18.71641694,0,Dec,2,2,3,1,Returning_Visitor,FALSE,FALSE,10985
5,339,4,188,5,376,0,0.019047619,0,0,Dec,2,2,9,8,New_Visitor,FALSE,FALSE,10986
0,0,3,67.5,45,2028.172619,0.004347826,0.020652174,0,0,Dec,4,1,6,2,Returning_Visitor,FALSE,FALSE,10987
10,204.0952381,1,170,138,4042.949908,0.004026846,0.01446207,18.21579469,0,Dec,2,2,1,6,Returning_Visitor,FALSE,TRUE,10988
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,4,3,3,Returning_Visitor,FALSE,FALSE,10989
0,0,2,38.25,51,2767.97619,0.003846154,0.030128205,0,0,Dec,2,5,1,2,Returning_Visitor,FALSE,FALSE,10990
0,0,0,0,74,3237.114166,0.002702703,0.009113578,0,0,Nov,4,2,3,3,Returning_Visitor,FALSE,FALSE,10991
1,165.5,0,0,47,1708.625,0.008695652,0.01884058,5.909295033,0,Dec,2,2,7,2,Returning_Visitor,FALSE,FALSE,10992
2,30,0,0,77,2531.342297,0.003037975,0.015696203,12.99938379,0,Nov,1,1,6,8,Returning_Visitor,FALSE,TRUE,10993
4,108,0,0,9,212.5,0,0.018181818,0,0,Dec,1,1,1,1,Returning_Visitor,TRUE,FALSE,10994
1,12,2,39.5,23,488.75,0,0.015277778,0,0,Dec,2,2,1,1,Returning_Visitor,TRUE,FALSE,10995
9,354.2916667,0,0,79,4409.3,0.007228916,0.011546722,12.07905093,0,Nov,3,2,2,3,Returning_Visitor,FALSE,TRUE,10996
1,18,0,0,22,495,0,0.005,0,0,Nov,2,5,6,2,New_Visitor,FALSE,FALSE,10997
1,6,0,0,7,212,0,0.025,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE,10998
0,0,0,0,41,1066.339286,0.012195122,0.043292683,0,0,Nov,3,2,3,1,Returning_Visitor,FALSE,FALSE,10999
5,59.5,0,0,116,3363.182143,0.000420168,0.014048347,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE,11000
1,8,5,358.75,36,991.5,0.014285714,0.031904762,0,0,Dec,1,1,8,2,Returning_Visitor,FALSE,FALSE,11001
3,107.4285714,0,0,59,1843.187696,0.014385965,0.041993382,5.71562257,0,Dec,2,2,7,7,Returning_Visitor,TRUE,FALSE,11002
0,0,0,0,35,2352.166667,0,0.006060606,0,0,Nov,2,2,6,2,New_Visitor,FALSE,FALSE,11003
3,57.5,0,0,37,1269.645833,0.014197531,0.012037037,0,0,Nov,1,1,4,1,Returning_Visitor,TRUE,FALSE,11004
8,160.5,2,5,56,1167.321429,0.004761905,0.018915344,0,0,Dec,2,2,3,1,Returning_Visitor,FALSE,FALSE,11005
0,0,0,0,5,72.75,0,0.04,0,0,Dec,3,2,1,2,New_Visitor,TRUE,FALSE,11006
1,19,0,0,43,1457.113095,0.023809524,0.04015873,0,0,Nov,3,6,1,2,Returning_Visitor,TRUE,FALSE,11007
0,0,0,0,39,1262.651515,0.005128205,0.007264957,0,0,Nov,3,2,2,10,Returning_Visitor,FALSE,TRUE,11008
2,43.5,0,0,26,971.6666667,0,0.009259259,15.1510483,0,Dec,2,2,3,2,Returning_Visitor,FALSE,TRUE,11009
0,0,0,0,29,4279.966667,0.044827586,0.072413793,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE,FALSE,11010
0,0,0,0,40,694.0178571,0.005,0.0175,0,0,Dec,2,2,3,2,New_Visitor,FALSE,FALSE,11011
0,0,0,0,56,1531.920136,0.011507937,0.017881096,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE,FALSE,11012
0,0,0,0,50,2147.983333,0.012285714,0.024768116,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE,FALSE,11013
2,80,6,141.75,47,3573.472222,0.003773585,0.012006861,34.85660705,0,Dec,2,2,3,1,Returning_Visitor,FALSE,FALSE,11014
3,21.5,2,70.875,28,1338.225,0.007070707,0.032525253,0,0,Dec,1,1,2,3,Returning_Visitor,FALSE,FALSE,11015
0,0,0,0,3,181.5,0,0.033333333,0,0,Dec,4,1,1,6,Returning_Visitor,TRUE,FALSE,11016
0,0,0,0,72,3559.375,0.008571429,0.023797619,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE,11017
0,0,0,0,8,1231.791667,0.0825,0.080555556,0,0,Dec,3,2,1,3,Returning_Visitor,FALSE,FALSE,11018
0,0,0,0,11,146.5,0.018181818,0.018181818,0,0,Nov,1,1,1,2,New_Visitor,FALSE,FALSE,11019
0,0,0,0,5,115.625,0.04,0.088,0,0,Nov,2,2,3,3,Returning_Visitor,FALSE,FALSE,11020
0,0,0,0,3,13,0.066666667,0.133333333,0,0,Dec,3,2,3,1,Returning_Visitor,TRUE,FALSE,11021
0,0,0,0,11,357,0.018181818,0.036363636,0,0,Dec,2,2,7,2,Returning_Visitor,TRUE,FALSE,11022
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,2,3,Returning_Visitor,FALSE,FALSE,11023
1,2,0,0,23,1016.160714,0.024347826,0.02402746,0,0,Nov,3,2,2,13,Returning_Visitor,FALSE,FALSE,11024
7,190.2628205,4,195,124,3197.290064,0.010320513,0.01989345,7.059929851,0,Nov,3,2,6,2,Returning_Visitor,TRUE,FALSE,11025
3,215,0,0,53,1481.429167,0.001851852,0.012345679,56.31760103,0,Nov,1,8,1,11,Returning_Visitor,TRUE,TRUE,11026
8,164.5833333,1,880.25,62,2587.150595,0.008333333,0.013161376,0,0,Dec,1,2,7,2,Returning_Visitor,FALSE,FALSE,11027
0,0,0,0,17,390.7738095,0,0.025,0,0,Nov,1,1,3,3,New_Visitor,TRUE,FALSE,11028
0,0,0,0,20,402.9583333,0.02,0.036666667,0,0,Dec,3,2,3,2,Returning_Visitor,FALSE,FALSE,11029
4,47.83333333,0,0,69,2499.990079,0,0.007608395,0,0,Nov,2,2,8,2,New_Visitor,FALSE,FALSE,11030
0,0,0,0,37,1212,0.010810811,0.017117117,0,0,Nov,2,2,6,2,Returning_Visitor,FALSE,TRUE,11031
2,84.5,0,0,21,710.5416667,0.012121212,0.028787879,0,0,Nov,2,4,4,2,Returning_Visitor,FALSE,FALSE,11032
0,0,0,0,15,313.25,0.013333333,0.033333333,0,0,Nov,2,2,3,10,Returning_Visitor,FALSE,FALSE,11033
3,199,0,0,34,1425.566667,0,0.008823529,0,0,Nov,2,2,9,2,New_Visitor,FALSE,TRUE,11034
10,236.0795455,2,5,107,2589.881537,0.010601564,0.019627539,0,0,Dec,3,2,4,2,Returning_Visitor,FALSE,FALSE,11035
0,0,0,0,2,17,0,0.1,0,0,Nov,4,1,4,10,Returning_Visitor,TRUE,FALSE,11036
3,33,1,10,45,1142.195833,0,0.024444444,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE,11037
0,0,0,0,36,777.3333333,0,0.005882353,89.2954867,0,Dec,3,2,4,8,New_Visitor,TRUE,TRUE,11038
0,0,0,0,23,736.2333333,0.004545455,0.013636364,140.6621366,0,Dec,1,8,1,11,New_Visitor,FALSE,TRUE,11039
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,9,13,Returning_Visitor,TRUE,FALSE,11040
0,0,1,0,10,210.25,0,0.018181818,0,0,Nov,1,1,1,2,New_Visitor,FALSE,FALSE,11041
0,0,1,0,77,1266.094048,0.002597403,0.023632241,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE,11042
5,75.5,0,0,24,1009.95,0.007407407,0.018518519,0,0,Nov,2,4,6,3,Returning_Visitor,FALSE,FALSE,11043
0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,6,1,Returning_Visitor,FALSE,FALSE,11044
0,0,0,0,82,1661.133333,0.02,0.034479167,18.5845777,0,Dec,4,1,1,2,Returning_Visitor,TRUE,FALSE,11045
0,0,0,0,43,907.5083333,0,0.002439024,0,0,Nov,1,1,1,2,New_Visitor,TRUE,FALSE,11046
0,0,0,0,10,105.6166667,0.022222222,0.048148148,0,0,Nov,1,1,3,2,Returning_Visitor,FALSE,FALSE,11047
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE,FALSE,11048
0,0,0,0,9,521,0,0.02962963,0,0,Dec,3,2,3,11,New_Visitor,FALSE,FALSE,11049
0,0,0,0,15,411.0833333,0.013333333,0.033333333,0,0,Nov,2,2,3,3,Returning_Visitor,FALSE,FALSE,11050
0,0,5,118.5,17,558.3988095,0.022727273,0.046212121,0,0,Dec,1,8,5,11,Returning_Visitor,FALSE,FALSE,11051
0,0,0,0,3,104,0,0.066666667,0,0,Nov,2,4,3,1,Returning_Visitor,FALSE,FALSE,11052
0,0,0,0,50,3421.575758,0,0.012333333,0,0,Nov,2,2,1,2,New_Visitor,TRUE,FALSE,11053
0,0,0,0,24,806.125,0,0.016666667,0,0,Nov,1,1,6,3,Returning_Visitor,FALSE,FALSE,11054
0,0,0,0,46,2158.5,0.019565217,0.032246377,0,0,Nov,1,2,7,2,Returning_Visitor,FALSE,FALSE,11055
7,261.5,0,0,117,3484.269118,0.0025,0.014375,0,0,Dec,2,2,6,1,Returning_Visitor,FALSE,FALSE,11056
1,28.5,1,0,315,11232.65691,0.003164557,0.019252583,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE,11057
2,82,0,0,9,587.25,0.01,0.041666667,0,0,Dec,3,2,1,8,Returning_Visitor,TRUE,FALSE,11058
7,330.0555556,5,251.5,116,2971.435101,0.001858304,0.012303523,3.701618891,0,Dec,2,2,2,2,Returning_Visitor,FALSE,FALSE,11059
1,12,2,11,18,974.1666667,0.005454545,0.032251082,0,0,Nov,3,2,1,2,New_Visitor,FALSE,FALSE,11060
4,102.0833333,0,0,21,863.1666667,0,0.015833333,0,0,Dec,1,1,1,8,Returning_Visitor,FALSE,FALSE,11061
0,0,0,0,5,103.5,0,0.04,0,0,Dec,1,1,4,2,Returning_Visitor,TRUE,FALSE,11062
1,23,1,284,78,2448.536054,0.011898734,0.02841508,0,0,Dec,2,2,3,10,Returning_Visitor,FALSE,FALSE,11063
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,2,7,13,Returning_Visitor,FALSE,FALSE,11064
1,50.5,0,0,3,192.5,0,0.05,0,0,Nov,2,2,8,2,New_Visitor,TRUE,FALSE,11065
1,8.214285714,3,62.5,166,9666.857845,0.002380952,0.012980504,29.34770837,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE,11066
0,0,1,0,48,783.6944444,0.012244898,0.01877551,0,0,Dec,2,2,3,2,Returning_Visitor,FALSE,FALSE,11067
4,34.83333333,2,33.75,32,929.0833333,0.005714286,0.016190476,34.29431289,0,Dec,2,2,1,2,New_Visitor,FALSE,TRUE,11068
13,296.0416667,3,46.25,52,1249.481746,0.036885246,0.061460507,0,0,Dec,1,1,3,1,Returning_Visitor,FALSE,FALSE,11069
5,222.75,0,0,31,4374.416667,0.011764706,0.025098039,0,0,Dec,1,1,2,1,Returning_Visitor,FALSE,FALSE,11070
1,11.5,0,0,19,887.8,0.008823529,0.032679739,0,0,Nov,3,2,1,3,Returning_Visitor,FALSE,FALSE,11071
9,559.1666667,0,0,126,4558.372222,0,0.00620155,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE,11072
0,0,0,0,50,2549.534524,0.012244898,0.036530612,0,0,Nov,1,2,2,2,Returning_Visitor,FALSE,FALSE,11073
0,0,0,0,5,168,0.04,0.08,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE,FALSE,11074
0,0,0,0,22,849.8333333,0,0.021212121,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,FALSE,11075
0,0,0,0,19,621.4166667,0,0.015789474,0,0,Dec,4,1,1,2,Returning_Visitor,TRUE,FALSE,11076
0,0,1,273,22,2386,0,0.020289855,0,0,Dec,2,2,6,2,New_Visitor,FALSE,TRUE,11077
2,63.79166667,1,74,18,385.2916667,0.017042607,0.03754386,12.00869742,0,Nov,3,2,3,2,Returning_Visitor,FALSE,FALSE,11078
1,5,0,0,65,2498.833658,0.003174603,0.01005291,0,0,Dec,3,2,3,6,Returning_Visitor,TRUE,FALSE,11079
0,0,0,0,2,0,0.2,0.2,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE,11080
0,0,0,0,1,0,0.2,0.2,0,0,Nov,1,1,5,3,Returning_Visitor,FALSE,FALSE,11081
0,0,0,0,24,550.1666667,0.008333333,0.050833333,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE,11082
0,0,0,0,1,0,0.2,0.2,0,0,Nov,6,2,9,2,Returning_Visitor,FALSE,FALSE,11083
1,11,0,0,20,1166.333333,0,0.002631579,14.1273698,0,Nov,2,2,2,2,Returning_Visitor,TRUE,TRUE,11084
0,0,0,0,15,814,0.030769231,0.053846154,0,0,Nov,1,8,7,1,Returning_Visitor,FALSE,FALSE,11085
7,194.0833333,1,71.25,15,446.25,0,0.015686275,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE,11086
0,0,0,0,8,143.2,0,0.029166667,0,0,Nov,3,2,1,2,Returning_Visitor,FALSE,FALSE,11087
6,141,1,16,143,4081.248718,0.002721088,0.01562134,5.376740585,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE,11088
0,0,0,0,48,1607.191667,0,0.004609929,5.157803677,0,Dec,1,1,1,2,Returning_Visitor,TRUE,TRUE,11089
11,316.8229167,1,10,29,1233.307765,0.009142857,0.03247619,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE,11090
5,142,2,234.5,5,60.5,0.033333333,0.048148148,0,0,Dec,3,5,3,8,Returning_Visitor,FALSE,FALSE,11091
0,0,0,0,4,47.5,0,0.05,0,0,Nov,2,5,1,2,Returning_Visitor,FALSE,FALSE,11092
0,0,0,0,12,676.25,0,0.025,0,0,Nov,2,4,1,6,Returning_Visitor,FALSE,FALSE,11093
7,294,0,0,7,639,0,0.018181818,0,0,Dec,2,4,9,10,Returning_Visitor,FALSE,FALSE,11094
0,0,0,0,79,4709.992857,0,0.005574489,0,0,Nov,2,2,6,2,New_Visitor,FALSE,TRUE,11095
0,0,0,0,5,168.5,0,0.04,0,0,Nov,2,4,1,2,Returning_Visitor,FALSE,FALSE,11096
0,0,0,0,231,11246.13379,0.001746725,0.010029112,0,0,Nov,2,2,3,2,Returning_Visitor,TRUE,FALSE,11097
3,29.25,0,0,32,1729.75,0,0.005714286,16.7293697,0,Dec,2,4,3,2,New_Visitor,FALSE,TRUE,11098
3,45.5,0,0,13,661.9166667,0,0.025,0,0,Nov,2,2,1,2,New_Visitor,FALSE,FALSE,11099
11,392.5,0,0,206,8437.099188,0,0.006257147,0,0,Nov,2,4,1,2,Returning_Visitor,FALSE,FALSE,11100
0,0,0,0,12,1145.416667,0.009090909,0.048484848,0,0,Nov,3,2,8,10,Returning_Visitor,TRUE,FALSE,11101
0,0,0,0,10,174.0833333,0.06,0.07,0,0,Nov,2,2,9,1,Returning_Visitor,TRUE,FALSE,11102
4,229.25,0,0,8,372.25,0.022222222,0.00952381,0,0,Dec,1,2,1,8,Returning_Visitor,FALSE,FALSE,11103
11,353.125,6,230.25,85,3725.670725,0.007446809,0.014960902,2.527217484,0,Dec,3,2,6,1,Returning_Visitor,FALSE,TRUE,11104
4,39.58333333,0,0,115,2547.717986,0.003478261,0.007207729,13.26221446,0,Nov,2,2,4,10,Returning_Visitor,FALSE,TRUE,11105
4,140.75,2,8,16,2073.383333,0,0.016666667,0,0,Nov,3,2,3,2,Returning_Visitor,FALSE,FALSE,11106
0,0,0,0,73,2784.8,0.002739726,0.015317559,6.135982448,0,Nov,2,2,5,2,Returning_Visitor,TRUE,FALSE,11107
1,20,1,35.5,35,946.5952381,0,0.013333333,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE,11108
8,305.6666667,1,0,35,796.25,0.005555556,0.011574074,0,0,Dec,1,1,3,10,Returning_Visitor,FALSE,FALSE,11109
2,25,0,0,7,181.75,0,0.022222222,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE,11110
0,0,0,0,1,0,0.2,0.2,0,0,Dec,1,1,1,3,Returning_Visitor,FALSE,FALSE,11111
1,12,0,0,43,2209.554876,0.01031746,0.022317022,0,0,Dec,1,1,1,2,Returning_Visitor,FALSE,FALSE,11112
0,0,4,14,8,284.7,0.016666667,0.047222222,0,0,Nov,3,2,7,2,Returning_Visitor,FALSE,TRUE,11113
3,39.875,1,414.5,88,4937.639583,0.002173913,0.005857488,25.57242933,0,Nov,2,1,1,2,Returning_Visitor,FALSE,TRUE,11114
1,37.5,0,0,25,593.2916667,0.008333333,0.00375,0,0,Dec,1,1,1,1,Returning_Visitor,TRUE,FALSE,11115
0,0,0,0,23,752.7619048,0.013043478,0.015217391,0,0,Dec,1,1,6,3,Returning_Visitor,FALSE,FALSE,11116
7,170.5,3,161.5,114,3494.831225,0.003601695,0.018762198,0,0,Dec,2,10,1,2,Returning_Visitor,FALSE,FALSE,11117
0,0,0,0,7,248,0.057142857,0.080952381,0,0,Nov,3,2,3,13,Returning_Visitor,FALSE,FALSE,11118
2,992.7142857,5,809.5,28,1793.214286,0.005714286,0.016428571,9.69917706,0,Nov,2,2,1,10,Returning_Visitor,FALSE,TRUE,11119
7,228.25,0,0,39,968.0924451,0.01547619,0.023015873,7.497155058,0,Nov,3,2,1,1,Returning_Visitor,FALSE,FALSE,11120
5,145,2,349,33,2161.133333,0.012820513,0.044786325,16.58165201,0,Nov,2,2,7,1,Returning_Visitor,FALSE,TRUE,11121
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,2,1,13,Returning_Visitor,FALSE,FALSE,11122
8,164.4,0,0,33,865.8071429,0,0.012280702,61.61833364,0,Dec,2,2,5,2,New_Visitor,FALSE,TRUE,11123
0,0,0,0,23,1202.75,0,0.004545455,0,0,Dec,8,13,9,20,Other,TRUE,FALSE,11124
8,318.8012821,3,164,107,4447.110508,0.001169591,0.013146819,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,TRUE,11125
1,0,0,0,59,1669.940186,0.004137931,0.011611098,0,0,Dec,2,2,3,7,Returning_Visitor,TRUE,FALSE,11126
0,0,0,0,15,290.1,0,0.026666667,0,0,Dec,2,5,6,3,Returning_Visitor,FALSE,FALSE,11127
6,145,0,0,85,1704.580556,0.002930403,0.02539857,0,0,Nov,1,2,3,2,Returning_Visitor,FALSE,TRUE,11128
5,77.08333333,2,96.5,15,2106.833333,0.014285714,0.037301587,0,0,Nov,1,1,4,2,Returning_Visitor,TRUE,TRUE,11129
0,0,0,0,11,398.6944444,0.014814815,0.059259259,0,0,Nov,1,8,3,11,Returning_Visitor,FALSE,FALSE,11130
5,39.5,3,62.25,339,16138.2908,0.004778942,0.020193811,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE,11131
0,0,0,0,11,2123,0.018181818,0.036363636,0,0,Dec,2,2,1,6,Returning_Visitor,FALSE,FALSE,11132
0,0,0,0,7,133.5,0,0.025,0,0,Nov,2,2,6,6,Other,FALSE,FALSE,11133
1,12,0,0,43,851.8857143,0,0.009883721,11.65996434,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE,11134
2,113,2,501,14,381.75,0,0.035294118,0,0,Dec,2,10,2,2,Returning_Visitor,FALSE,FALSE,11135
2,45.5,0,0,22,535,0,0.025,9.650250036,0,Nov,2,2,3,11,Returning_Visitor,TRUE,TRUE,11136
0,0,0,0,2,0,0.2,0.2,0,0,Nov,1,1,1,8,New_Visitor,FALSE,FALSE,11137
9,250.2222222,5,343.875,82,5076.380556,0,0.010982424,28.41708136,0,Dec,3,2,1,13,Returning_Visitor,FALSE,TRUE,11138
2,42.5,2,10,43,1543.5,0,0.004444444,8.671344071,0,Dec,8,13,9,20,Other,FALSE,TRUE,11139
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE,FALSE,11140
0,0,0,0,6,60,0.15,0.138888889,0,0,Nov,3,2,5,1,Returning_Visitor,FALSE,FALSE,11141
0,0,0,0,40,3675.5,0,0.016666667,0,0,Nov,2,2,8,10,Returning_Visitor,FALSE,FALSE,11142
0,0,0,0,2,41.5,0.1,0.1,0,0,Dec,1,1,3,1,Returning_Visitor,TRUE,FALSE,11143
1,8,1,47.5,46,689.0606061,0.002272727,0.012062937,1.125146064,0,Nov,2,2,2,11,Returning_Visitor,TRUE,TRUE,11144
0,0,0,0,18,323.6833333,0,0.005208333,0,0,Dec,3,2,2,1,Returning_Visitor,FALSE,FALSE,11145
0,0,0,0,17,935.25,0,0.009803922,0,0,Nov,2,2,1,2,New_Visitor,FALSE,FALSE,11146
4,50,4,486.6666667,6,555.6666667,0,0.008333333,0,0,Dec,3,2,1,2,Returning_Visitor,FALSE,FALSE,11147
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,1,20,Returning_Visitor,FALSE,FALSE,11148
5,224.75,0,0,10,235.4166667,0.015384615,0.030769231,0,0,Dec,1,1,8,2,New_Visitor,FALSE,FALSE,11149
0,0,0,0,13,524,0,0.016666667,45.4642609,0,Nov,2,4,9,8,New_Visitor,TRUE,TRUE,11150
0,0,0,0,25,445.5833333,0.004,0.024,0,0,Dec,2,10,1,1,Returning_Visitor,FALSE,FALSE,11151
7,112.375,0,0,24,916.5,0.010967742,0.036129032,0,0,Nov,3,2,3,3,Returning_Visitor,FALSE,FALSE,11152
11,162.75,3,67.5,80,2453.177381,0.004022989,0.017778905,4.289678861,0,Nov,2,2,3,2,Returning_Visitor,FALSE,TRUE,11153
3,119.5,0,0,17,673.625,0.02,0.02,0,0,Dec,3,2,1,10,Returning_Visitor,TRUE,FALSE,11154
0,0,0,0,2,0,0.1,0.15,0,0,Nov,2,2,1,13,Returning_Visitor,FALSE,FALSE,11155
0,0,0,0,15,384,0,0.014285714,0,0,Dec,3,2,1,2,New_Visitor,FALSE,FALSE,11156
1,10,0,0,12,220.2666667,0,0.02,60.622383,0,Nov,1,1,1,8,New_Visitor,TRUE,TRUE,11157
3,93.5,0,0,8,170.25,0,0.02,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE,11158
0,0,0,0,9,242.75,0,0.074074074,0,0,Nov,2,5,7,2,Returning_Visitor,FALSE,FALSE,11159
1,11,1,0,12,91.75,0,0.038095238,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE,11160
0,0,0,0,25,316.5416667,0,0.02,0,0,Dec,2,2,9,1,Returning_Visitor,FALSE,FALSE,11161
7,198.75,0,0,20,818.5833333,0,0.002777778,0,0,Dec,3,2,4,8,New_Visitor,FALSE,FALSE,11162
2,15,0,0,7,620.5,0.028571429,0.085714286,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,FALSE,11163
0,0,0,0,7,275.5,0,0.028571429,0,0,Nov,3,2,2,1,Returning_Visitor,FALSE,FALSE,11164
16,237.35,0,0,46,1143.833333,0.009803922,0.014488017,0,0,Nov,3,2,4,1,Returning_Visitor,TRUE,FALSE,11165
2,45.5,0,0,39,2011.041667,0,0.0125,53.73655336,0,Nov,2,2,1,8,Returning_Visitor,FALSE,TRUE,11166
0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,1,2,Returning_Visitor,FALSE,FALSE,11167
0,0,0,0,2,0,0.1,0.2,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE,11168
7,1463.333333,0,0,30,1410.238889,0.005263158,0.010557237,0,0,Nov,1,1,4,2,New_Visitor,FALSE,FALSE,11169
6,87.7,2,60.5,24,448.1945887,0,0.005747126,0,0,Nov,2,5,1,8,New_Visitor,FALSE,FALSE,11170
0,0,0,0,30,953.6666667,0.026666667,0.071111111,0,0,Dec,2,2,2,1,Returning_Visitor,FALSE,FALSE,11171
8,268.25,0,0,71,2426.791667,0.002702703,0.010810811,33.86849093,0,Nov,2,2,1,8,Returning_Visitor,FALSE,TRUE,11172
2,14,2,189,134,6732.124414,0.008018648,0.025030224,0,0,Nov,1,8,3,11,Returning_Visitor,FALSE,FALSE,11173
2,38,0,0,3,33.33333333,0,0.030555556,0,0,Nov,2,2,8,10,Returning_Visitor,FALSE,TRUE,11174
4,44.75,0,0,9,404.5,0,0.03,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE,11175
0,0,0,0,6,81.66666667,0,0.066666667,0,0,Dec,2,2,7,2,Returning_Visitor,TRUE,FALSE,11176
0,0,0,0,1,48.5,0,0.1,0,0,Nov,1,1,1,3,Other,FALSE,FALSE,11177
0,0,0,0,12,544,0,0.016666667,0,0,Nov,2,2,2,1,Returning_Visitor,FALSE,FALSE,11178
0,0,0,0,3,31,0,0.033333333,0,0,Dec,2,2,1,2,New_Visitor,FALSE,FALSE,11179
1,9,0,0,13,858.8333333,0.014285714,0.051190476,0,0,Nov,1,1,6,11,Returning_Visitor,FALSE,TRUE,11180
3,49.125,0,0,19,344.3452381,0.010526316,0.015789474,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE,FALSE,11181
0,0,2,48.5,59,2195.283333,0.009836066,0.030601093,0,0,Nov,2,2,7,2,Returning_Visitor,FALSE,TRUE,11182
7,105.2083333,2,139.5,98,3452.2625,0.003543956,0.02462704,0,0,Nov,4,1,1,3,Returning_Visitor,FALSE,FALSE,11183
0,0,0,0,16,865.5833333,0,0.002083333,93.77761706,0,Dec,1,1,1,2,New_Visitor,TRUE,TRUE,11184
0,0,0,0,89,3614.105147,0.006439394,0.020569813,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE,FALSE,11185
0,0,0,0,58,1893.444444,0.002380952,0.019047619,0,0,Nov,1,1,6,10,Returning_Visitor,TRUE,TRUE,11186
4,305,0,0,16,1090.7,0,0.041666667,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE,11187
2,21,0,0,33,682.9583333,0.008823529,0.025653595,0,0,Dec,3,2,9,2,New_Visitor,FALSE,FALSE,11188
2,19,0,0,28,1183.65,0,0.006896552,21.2112655,0,Dec,3,12,9,2,Returning_Visitor,FALSE,TRUE,11189
5,59,0,0,152,7114.798341,0.002597403,0.010709751,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE,11190
1,33.5,0,0,33,880.6333333,0,0.034117647,0,0,Dec,2,2,4,3,Returning_Visitor,FALSE,FALSE,11191
